app_name,score,review_text,label,clean_review,text_len
toss,1,야 너희들은 잘 하다가도 또 오류 뜨냐?오픈시간 퀴즈 중에 디귿업장 11시30분 오픈인데 왜 기입해도 틀려다고 나오냐?정신 안 차리냐?,2,야 너희들은 잘 하다가도 또 오류 뜨냐?오픈시간 퀴즈 중에 디귿업장 11시30분 오픈인데 왜 기입해도 틀려다고 나오냐?정신 안 차리냐?,75
kbbank,5,이용이 편리해요,0,이용이 편리해요,8
toss,2,페이스 안쓸껀데 왜계속 띄움? 정보수집함?,2,페이스 안쓸껀데 왜계속 띄움? 정보수집함?,23
kakaopay,1,이전버전으로 ui돌려요 주식 주문창에서 차트로 바로 이동이 안되서 불편해요,2,이전버전으로 ui돌려요 주식 주문창에서 차트로 바로 이동이 안되서 불편해요,41
kakaopay,1,짤짤이 앱테크 아니 무슨 3원 주는 ㅈ짤짤이에 광고를 3개나 붙임? 욕심이 그득그득 하구만?,2,짤짤이 앱테크 아니 무슨 3원 주는 ㅈ짤짤이에 광고를 3개나 붙임? 욕심이 그득그득 하구만?,51
kakaopay,1,아니.... 카카오증권 소수점구매 10분단위로 바꾼거 생각이 있으신거 맞아요??? 내가 구매한 시점 가격을 원해서 실시간으로 소수점구매를 하는건데 내가 원하지도 않는 가격에 10분뒤에 사지면 그 손해는 누가감당할건데요??? 소수점 구매하고 n주 사려고 구매수수료까지 계산해서 구매한건데 10분뒤에 오른가격에 구매되서 n-0.001됐잖아요 진짜 좋은말할때 복구시켜주세요 아니면 이게 어느부분에서 더 편리하고 안전한지 어느시점에 체결되는 금액인지 명시를 뚜렷하게 하던가요 증권홈에 다른거 광고는 그렇게 잘하면서 이런 공지를 대문짝만하게 해놨어야죠 그랬더라면 소수점 구매 시도도 안했을거아니에요 이미 발주되었다고 취소도 안되고 뭐 어쩌란건지,2,아니.. 카카오증권 소수점구매 10분단위로 바꾼거 생각이 있으신거 맞아요?? 내가 구매한 시점 가격을 원해서 실시간으로 소수점구매를 하는건데 내가 원하지도 않는 가격에 10분뒤에 사지면 그 손해는 누가감당할건데요?? 소수점 구매하고 n주 사려고 구매수수료까지 계산해서 구매한건데 10분뒤에 오른가격에 구매되서 n 0.001됐잖아요 진짜 좋은말할때 복구시켜주세요 아니면 이게 어느부분에서 더 편리하고 안전한지 어느시점에 체결되는 금액인지 명시를 뚜렷하게 하던가요 증권홈에 다른거 광고는 그렇게 잘하면서 이런 공지를 대문짝만하게 해놨어야죠 그랬더라면 소수점 구매 시도도 안했을거아니에요 이미 발주되었다고 취소도 안되고 뭐 어쩌란건지,351
kbbank,2,"로그인시 앱이 강제되는 경우 해결할 수 있는 방법이 어떤게 있습니까? 앱 재설치, 공인인증서 재발급, 폰 껐다 켜기, 와이파이가 아닌 데이터 이용하기 등 해보았으나 해결이 안됩니다.",1,"로그인시 앱이 강제되는 경우 해결할 수 있는 방법이 어떤게 있습니까? 앱 재설치, 공인인증서 재발급, 폰 껐다 켜기, 와이파이가 아닌 데이터 이용하기 등 해보았으나 해결이 안됩니다.",101
toss,1,하나페이 통해 제휴결제로 들어가야 되는 경우 몇번을 시도해도 토스페이로 연동되지않음. 거의 100프로 확률로 안된다고 보면되고 가끔 대낮에 점검하는데 흔치않은 일이라 오프라인에서 결제할 때 정말 당황했음.,2,하나페이 통해 제휴결제로 들어가야 되는 경우 몇번을 시도해도 토스페이로 연동되지않음. 거의 100프로 확률로 안된다고 보면되고 가끔 대낮에 점검하는데 흔치않은 일이라 오프라인에서 결제할 때 정말 당황했음.,114
toss,1,"여러분들의 댓글요정 혜해 입니다. 오래전 토스 간편결제에서 시작한 토스뱅크를 오랜만에 다시 가입하여 보니, 바로 뒤로가기를 연타할 만큼 사용후기는 매우 실망 스러웠읍니다. 너무 불필요한 광고 및 문어발식 메뉴들. 별점 1개. (왜 이리 복잡하게 된건지) 다시 사용하고 싶다는 생각을 말끔하게 접게 되었어요. 옛날 토스는 미니멀하고 간편하고 애플리케이션이 가벼웠는데. 이제는 초심을 잃어버린 돈에 눈이 멀어버린 마치 광고 대행사 같은 그런 기업 같아서 실망을 안고 떠나갑니다.",2,"여러분들의 댓글요정 혜해 입니다. 오래전 토스 간편결제에서 시작한 토스뱅크를 오랜만에 다시 가입하여 보니, 바로 뒤로가기를 연타할 만큼 사용후기는 매우 실망 스러웠읍니다. 너무 불필요한 광고 및 문어발식 메뉴들. 별점 1개. 왜 이리 복잡하게 된건지 다시 사용하고 싶다는 생각을 말끔하게 접게 되었어요. 옛날 토스는 미니멀하고 간편하고 애플리케이션이 가벼웠는데. 이제는 초심을 잃어버린 돈에 눈이 멀어버린 마치 광고 대행사 같은 그런 기업 같아서 실망을 안고 떠나갑니다.",263
kakaopay,2,안녕하세요. 어르신과 발달장애인분들도 카카오 페이를 쉽게 쓰도록 개선 부탁드려요. 귀여운 마스코트가 아주 쉽고 짧게 설명해주면 좋겠습니다. 특히 나쁜 사람이 절대 접근할 수 없도록 강력한 보안 기능을 꼭 갖춰주세요. 그리고 문의를 할 줄 모릅니다. 죄송합니다. 그리고 발전을 위해서 응원을 하겠습니다.,2,안녕하세요. 어르신과 발달장애인분들도 카카오 페이를 쉽게 쓰도록 개선 부탁드려요. 귀여운 마스코트가 아주 쉽고 짧게 설명해주면 좋겠습니다. 특히 나쁜 사람이 절대 접근할 수 없도록 강력한 보안 기능을 꼭 갖춰주세요. 그리고 문의를 할 줄 모릅니다. 죄송합니다. 그리고 발전을 위해서 응원을 하겠습니다.,168
kakaopay,1,아니 맨날 증권 연결상태 안좋은거 해결안하나?,2,아니 맨날 증권 연결상태 안좋은거 해결안하나?,25
toss,1,롤백회수는 ㅋㅋㅋ 한순간에 상승분 반납 하라고? 내 돈으로 돈 벌고 잡주 건들고 강 자려니깐 실수는 지들이하고 돈은 내가 갚으라는거 이건 진짜 운영 역겹다 자기내들 물린거만 쏙 빼가네,2,롤백회수는 ㅋㅋㅋ 한순간에 상승분 반납 하라고? 내 돈으로 돈 벌고 잡주 건들고 강 자려니깐 실수는 지들이하고 돈은 내가 갚으라는거 이건 진짜 운영 역겹다 자기내들 물린거만 쏙 빼가네,102
kakaopay,1,전국민 개인정보 중공에 넘긴 카카오페이 용서할 수 없는 나쁜회사. 마땅한 책임을져야!,2,전국민 개인정보 중공에 넘긴 카카오페이 용서할 수 없는 나쁜회사. 마땅한 책임을져야!,47
toss,3,쇼핑. 증권 탭에서 터치가 안됩니다. 캐시 지우기도 했으나 해결되지 않습니다.,1,쇼핑. 증권 탭에서 터치가 안됩니다. 캐시 지우기도 했으나 해결되지 않습니다.,43
kakaopay,1,무슨 중국회사인가?? 중국 광고가 왜이렇게 많이 나와?? 짜증나게..,2,무슨 중국회사인가?? 중국 광고가 왜이렇게 많이 나와?? 짜증나게..,38
kakaopay,4,카삼페 이벤트 한다길래 굳이굳이 썼는데 이게 방식이 혜택 응모하기를 누르고나서 결제를 해야만 된다네요? 저는 모르고 결제부터 했는데 카카오의 의도를 알아채지 못했네요. 앞으로도 그 의도 잘 숨기시고 불편하게 잘 만들어주세요. 지금까지 잘 썼습니다. 감사합니다.,2,카삼페 이벤트 한다길래 굳이굳이 썼는데 이게 방식이 혜택 응모하기를 누르고나서 결제를 해야만 된다네요? 저는 모르고 결제부터 했는데 카카오의 의도를 알아채지 못했네요. 앞으로도 그 의도 잘 숨기시고 불편하게 잘 만들어주세요. 지금까지 잘 썼습니다. 감사합니다.,145
toss,5,3초구경하기 다시 만들어주세요 포인트모으기좋았단 말이에요 ㅠㅠ,1,3초구경하기 다시 만들어주세요 포인트모으기좋았단 말이에요 ㅠㅠ,34
kakaopay,1,주식 모으기로 소액으로 모으니 1주가 안되면 팔지도 못하고 어디로 옮기지도 못하네? 그럼 죽을때까지 들고만 있어야하나? 1주가 아니어도 모으기가 가능했으면 파는것도 1주가 아니어도 가능해야지 장난치나,2,주식 모으기로 소액으로 모으니 1주가 안되면 팔지도 못하고 어디로 옮기지도 못하네? 그럼 죽을때까지 들고만 있어야하나? 1주가 아니어도 모으기가 가능했으면 파는것도 1주가 아니어도 가능해야지 장난치나,111
kbbank,5,잘사용하고있습니다 안전정있고믿음이가는국민은행항상발전과신뢰성있는은행이될것이라고확신합니다 즐거운주말잘보내시고늘건강과행복이함께할시길바랍니다 감사합니다,0,잘사용하고있습니다 안전정있고믿음이가는국민은행항상발전과신뢰성있는은행이될것이라고확신합니다 즐거운주말잘보내시고늘건강과행복이함께할시길바랍니다 감사합니다,80
toss,1,참 짜치내 1~10원짜리 광고 소귀에 경읽기 더 할말 없소,2,참 짜치내 1~10원짜리 광고 소귀에 경읽기 더 할말 없소,32
toss,1,뭔 환급금 조회하려고 동의누르고 진행해도 처음으로 돌아가고 무한반복이네,2,뭔 환급금 조회하려고 동의누르고 진행해도 처음으로 돌아가고 무한반복이네,39
toss,1,알림이 너무많아 고유가지원금만해도 안본다고 꺼도 하루는커녕 한시간만 지나도 대문짝만하게 뜨고 이외 팝업도 뜨는데 개그지같은건 꼭 1초미만의 딜레이가 있어서 자산누르려다 그지같은 광고팝업을 누른다는거임 화면분할을좀 해라,2,알림이 너무많아 고유가지원금만해도 안본다고 꺼도 하루는커녕 한시간만 지나도 대문짝만하게 뜨고 이외 팝업도 뜨는데 개그지같은건 꼭 1초미만의 딜레이가 있어서 자산누르려다 그지같은 광고팝업을 누른다는거임 화면분할을좀 해라,121
kbbank,5,이벤트도 많고 뭐라도 챙겨주는 활성화 프로모션도 만족이요,0,이벤트도 많고 뭐라도 챙겨주는 활성화 프로모션도 만족이요,31
kbbank,5,만족,0,만족,2
toss,5,"조개 모으고 포인트 받기에 ox 퀴즈 오류있어요 ""이가 하얗다고 다 건강한 것은 아니다"" 이 문제에 o했더니 틀렸다면서 설명 읽어보면 o가 맞음요 겉은 하얘도 속은 약할 수 있다고...",2,조개 모으고 포인트 받기에 ox 퀴즈 오류있어요 이가 하얗다고 다 건강한 것은 아니다 이 문제에 o했더니 틀렸다면서 설명 읽어보면 o가 맞음요 겉은 하얘도 속은 약할 수 있다고..,100
kakaopay,5,간편하고 편리합니다,0,간편하고 편리합니다,10
kakaopay,3,"카카오페이 몇년째 사용중인데 요즘 상태가 많이 않좋아졌어요 증권도 하고 포인트 모으기도 하면서 시간날때면 항상 페이앱을 열어놓고 있는데 5분정도 사용하면 앱이 다운됩니다. 이상한것은 다운되면 전체가 그런게 아니라 결제창은 잘 열립니다. 가끔 홈창도 열릴때가 있고 하지만 혜택 자산, 증권은 안열립니다. 고객센터 문의했지만 이상 없다고하고 플레이스토어 가서 업데이트 하라고 하고 휴대폰 다시시작해서 사용하라해서 다 해봤는데 똑같아요. 어찌합니까? 내 폰때문일까요? 여태 잘 쓰다가 요즘에 그런건데 답답합니다. 누가 현답 좀 알려주세요.",1,"카카오페이 몇년째 사용중인데 요즘 상태가 많이 않좋아졌어요 증권도 하고 포인트 모으기도 하면서 시간날때면 항상 페이앱을 열어놓고 있는데 5분정도 사용하면 앱이 다운됩니다. 이상한것은 다운되면 전체가 그런게 아니라 결제창은 잘 열립니다. 가끔 홈창도 열릴때가 있고 하지만 혜택 자산, 증권은 안열립니다. 고객센터 문의했지만 이상 없다고하고 플레이스토어 가서 업데이트 하라고 하고 휴대폰 다시시작해서 사용하라해서 다 해봤는데 똑같아요. 어찌합니까? 내 폰때문일까요? 여태 잘 쓰다가 요즘에 그런건데 답답합니다. 누가 현답 좀 알려주세요.",298
kbbank,5,좋아요~^^,0,좋아요~,4
kakaopay,1,"쿠폰 좀 받아서 써 볼까하고 두 달 동안 월 50회씩 결제해서 5백원 천원 5천원 쿠폰 여러 장 받았는데, 다이소니 매머드커피니 할 것 없이 키오스크에서 전혀 사용이 안 됨. 내 실순가 하고 이리저리 별짓 다 해보고 젊은 알바생들 달라붙어서 씨름했는데도 결국 해결 불가. 고객센터도 동문서답. + 툭하면 딜레이나 멈춤&실행 불가. 결제를 해야 하는데? 시간만 잔뜩 날리고 스트레스만 잔뜩 받음. 카카오페이는 노답 쓰레기페이인 걸로! 지우고 네이버나 삼성페이로 돌아간다. 서비스 관리 계속 그따위로 하다 쪽박 차시게.",2,"쿠폰 좀 받아서 써 볼까하고 두 달 동안 월 50회씩 결제해서 5백원 천원 5천원 쿠폰 여러 장 받았는데, 다이소니 매머드커피니 할 것 없이 키오스크에서 전혀 사용이 안 됨. 내 실순가 하고 이리저리 별짓 다 해보고 젊은 알바생들 달라붙어서 씨름했는데도 결국 해결 불가. 고객센터도 동문서답. 툭하면 딜레이나 멈춤 실행 불가. 결제를 해야 하는데? 시간만 잔뜩 날리고 스트레스만 잔뜩 받음. 카카오페이는 노답 쓰레기페이인 걸로! 지우고 네이버나 삼성페이로 돌아간다. 서비스 관리 계속 그따위로 하다 쪽박 차시게.",286
kbbank,5,편함,0,편함,2
kakaopay,1,광고 오류 심함 개선 좀,2,광고 오류 심함 개선 좀,13
kbbank,5,매우 유용하게 잘 사용하고있습니다. 국민은행에 감사합니다.,0,매우 유용하게 잘 사용하고있습니다. 국민은행에 감사합니다.,32
kbbank,5,빠릅니다 편리하고요,0,빠릅니다 편리하고요,10
toss,5,주식 알림중에 투자상품정보 알림을 꺼놓고 쓰는데 지정가알림이 한번 울리면 투자상품정보가 자동으로 다시 켜져요. 너무 불편합니다. 개선해주세요.,2,주식 알림중에 투자상품정보 알림을 꺼놓고 쓰는데 지정가알림이 한번 울리면 투자상품정보가 자동으로 다시 켜져요. 너무 불편합니다. 개선해주세요.,79
toss,1,쇼핑 유도 탭 좀 없애요 진짜 개짜증나네,3,쇼핑 유도 탭 좀 없애요 진짜 개짜증나네,22
kbbank,5,사용이 쉽고 간편해요,0,사용이 쉽고 간편해요,11
kakaopay,3,k패스를 카페로 이용하고 있는데요 가끔 혼자 로그아웃되어 있어서 안 찍힐 때가 많아요;;,1,k패스를 카페로 이용하고 있는데요 가끔 혼자 로그아웃되어 있어서 안 찍힐 때가 많아요,47
kbbank,5,시간의 제한이 없어서 좋음,0,시간의 제한이 없어서 좋음,14
kbbank,5,편의해요👍잘만드신거같아요,0,편의해요 잘만드신거같아요,13
toss,1,"토스 쇼핑 팝업을 애지간하게 띄우네요... 다른 건 모두 만족인데 토스 쇼핑 팝업 좀 그만 띄워주세요. 닫아도 닫아도 열리도록 하면 어캅니까.,.,.,.,.,. 너무 불편합니다.",2,"토스 쇼핑 팝업을 애지간하게 띄우네요.. 다른 건 모두 만족인데 토스 쇼핑 팝업 좀 그만 띄워주세요. 닫아도 닫아도 열리도록 하면 어캅니까.,.,.,.,.,. 너무 불편합니다.",98
kbbank,4,겔럭시 폴드 앱 사용시 분활 화면이 안되네요ㅠㅡㅠ,1,겔럭시 폴드 앱 사용시 분활 화면이 안되네요ㅠㅡㅠ,27
kakaopay,5,그냥 내 일상의 일부가 되어버린 앱,0,그냥 내 일상의 일부가 되어버린 앱,19
kbbank,5,얼굴인식이 잘안돼,2,얼굴인식이 잘안돼,9
kbbank,5,안족해요,0,안족해요,4
kakaopay,1,이거 왜 갑자기 실시간 거래량 안나오나요? 다시 나오게 해주세요ㅠㅠ,2,이거 왜 갑자기 실시간 거래량 안나오나요? 다시 나오게 해주세요ㅠㅠ,37
kakaopay,4,주식 그룹수랑 글자수좀 늘려주세요. 모자라요.,2,주식 그룹수랑 글자수좀 늘려주세요. 모자라요.,25
kbbank,5,너무 쉽게 알 수 있어 깜짝 놀랐어요. 바로 입금 되어 더더욱 신기했어요.,0,너무 쉽게 알 수 있어 깜짝 놀랐어요. 바로 입금 되어 더더욱 신기했어요.,41
kakaopay,1,앱 실행이 안됩니다. 무한 로딩 걸린 상태로 아무것도 안돼요,2,앱 실행이 안됩니다. 무한 로딩 걸린 상태로 아무것도 안돼요,33
toss,1,미션하기로 자꾸 어디 가입유도 좀 하지말아주세요. 부탁 좀 드릴게요. 추가 26년 5월 17일.. 진짜 이제 많이 하는 어플이 됐는데 광고는 더 많아지고 길어지고 토스 쓰는건 더 어렵게 변했네요.. 왜 점점 하향이 되죠ㅜㅜ,2,미션하기로 자꾸 어디 가입유도 좀 하지말아주세요. 부탁 좀 드릴게요. 추가 26년 5월 17일.. 진짜 이제 많이 하는 어플이 됐는데 광고는 더 많아지고 길어지고 토스 쓰는건 더 어렵게 변했네요.. 왜 점점 하향이 되죠ㅜㅜ,124
kbbank,1,아이폰17프로 맥스로 신분증 촬영 할때 촬영화면이 90도로 꺾여서 나오네요.. 신분증 돌려가며 어거지로 맞춰도 촬영이 안되고 다른 은행앱은 촬영화면도 안돌아가고 잘 되거든요 확인좀 해주세요,2,아이폰17프로 맥스로 신분증 촬영 할때 촬영화면이 90도로 꺾여서 나오네요.. 신분증 돌려가며 어거지로 맞춰도 촬영이 안되고 다른 은행앱은 촬영화면도 안돌아가고 잘 되거든요 확인좀 해주세요,105
kbbank,5,스타트.......^^ 다시한번,0,스타트.. 다시한번,10
toss,1,업뎃안되는뎅? 계속 실패함,1,업뎃안되는뎅? 계속 실패함,14
toss,3,만보기 복권하는데 페이스패이 설정이 복권하나 긁을때마나 나옵니다 굉장히 번거롭게... 안하는사람들은 무조건해라 이건가요?적당히 나왔음 좋겠네요,2,만보기 복권하는데 페이스패이 설정이 복권하나 긁을때마나 나옵니다 굉장히 번거롭게.. 안하는사람들은 무조건해라 이건가요?적당히 나왔음 좋겠네요,78
toss,1,"광고 도배에 앱 내 팝업 도배, 페이스페이 강요 ㅋ 불만 사항 적으면 답변이 죄다 AI답변인가 무슨 말인지 모르겠어요 고객센터 연락하세요 ㅋㅋㅋ 다른 앱 찾아봐야겠다",3,"광고 도배에 앱 내 팝업 도배, 페이스페이 강요 ㅋ 불만 사항 적으면 답변이 죄다 AI답변인가 무슨 말인지 모르겠어요 고객센터 연락하세요 ㅋㅋㅋ 다른 앱 찾아봐야겠다",92
kakaopay,1,앱 열자마자 광고가 대문짝만하게 나오는거 보고 충격.,2,앱 열자마자 광고가 대문짝만하게 나오는거 보고 충격.,29
kbbank,5,편리해서 좋아요 안전하게 관리부탁해요,0,편리해서 좋아요 안전하게 관리부탁해요,20
toss,1,별로입니다,1,별로입니다,5
kbbank,5,걱정했는데 순조롭게 잘 가입되네요 감사합니다,0,걱정했는데 순조롭게 잘 가입되네요 감사합니다,24
toss,1,"쓸데없는 업뎃하느라 앱 느려지게 좀 하지마라. 지금까지 그래도 계좌연동해서 보유금 관리하기 편해서 쓰고 있었는데, 이따위로 계속 늦어지면 그냥 카뱅으로 갈아타지 니네꺼 쓰겠냐",3,"쓸데없는 업뎃하느라 앱 느려지게 좀 하지마라. 지금까지 그래도 계좌연동해서 보유금 관리하기 편해서 쓰고 있었는데, 이따위로 계속 늦어지면 그냥 카뱅으로 갈아타지 니네꺼 쓰겠냐",97
kakaopay,1,왜 화면이 하나도 안 뜨는거죠? 연결상태 좋지 않다고 뜨고 됐다싶으면 화면에 하나도 안뜨고 블랙이네...화면에 뭐라도 떠야 할거 아니예요..하단 메뉴 터치도 안 되고 완전 먹통이네,2,왜 화면이 하나도 안 뜨는거죠? 연결상태 좋지 않다고 뜨고 됐다싶으면 화면에 하나도 안뜨고 블랙이네..화면에 뭐라도 떠야 할거 아니예요..하단 메뉴 터치도 안 되고 완전 먹통이네,99
toss,1,"알림이 안 오네요. 설정은 기기에서, 앱에서, 배터리에서 다 되어 있는데요.",1,"알림이 안 오네요. 설정은 기기에서, 앱에서, 배터리에서 다 되어 있는데요.",42
toss,3,몇일전부터 포인트 적립이 안되네요 폰이 뜨거워지고 만보기.라이브방송 포인트 받는건 모두 안되네요 왜이러죠,2,몇일전부터 포인트 적립이 안되네요 폰이 뜨거워지고 만보기.라이브방송 포인트 받는건 모두 안되네요 왜이러죠,58
kbbank,5,"앱사용이 편리하고,빠르고 정확하고,여러가지 이벤트도 많이 진행해서 좋아요",0,"앱사용이 편리하고,빠르고 정확하고,여러가지 이벤트도 많이 진행해서 좋아요",40
toss,1,디자인이랑 다 좋고 고객을 위해 노력하는 모습 보기는 좋은데 영장 하나날라왔다고 계정 못쓰게하고 위험도 전혀없는데도 못쓰게하는 건 누구머리에서 나옴?,2,디자인이랑 다 좋고 고객을 위해 노력하는 모습 보기는 좋은데 영장 하나날라왔다고 계정 못쓰게하고 위험도 전혀없는데도 못쓰게하는 건 누구머리에서 나옴?,83
kakaopay,1,내 개인정보가 장난감이냐ㅗ,3,내 개인정보가 장난감이냐ㅗ,14
toss,3,토스가 주 자금거래 어플인데 요즘 접속도 느려지고 문제가 많습니다 . 일시적인게 아니라 계속 그런거 같은데 이런 불편이 계속되면 이용자 떠납니다,2,토스가 주 자금거래 어플인데 요즘 접속도 느려지고 문제가 많습니다 . 일시적인게 아니라 계속 그런거 같은데 이런 불편이 계속되면 이용자 떠납니다,80
toss,5,"빠른 답변 감사합니다. 전부터 2,3일에 한번씩 로딩도 안되고 검정화면만 뜨거나, 혹은 화면은 뜨는데 로딩바가 움직이지 않은 상태로 넘어가지지 않는 광고들이 떠서 알려주신 대처방법을 한 뒤에 또 나타날지는 모르겠네요. 해당 버그 말고도 30초 광고를 본 후 선물상자를 받는것도 광고를 다 보고 생성된 닫기버튼을 누르면 보상을 못받고 광고를 보라는 버튼이 다시 생겨서 광고를 봐도 보상을 못받는 버그도 있었습니다. 3,4번 정도 계속 시도해도 변하는게 없었고요. 일단 계속 사용하면서 지켜보겠습니다.",1,"빠른 답변 감사합니다. 전부터 2,3일에 한번씩 로딩도 안되고 검정화면만 뜨거나, 혹은 화면은 뜨는데 로딩바가 움직이지 않은 상태로 넘어가지지 않는 광고들이 떠서 알려주신 대처방법을 한 뒤에 또 나타날지는 모르겠네요. 해당 버그 말고도 30초 광고를 본 후 선물상자를 받는것도 광고를 다 보고 생성된 닫기버튼을 누르면 보상을 못받고 광고를 보라는 버튼이 다시 생겨서 광고를 봐도 보상을 못받는 버그도 있었습니다. 3,4번 정도 계속 시도해도 변하는게 없었고요. 일단 계속 사용하면서 지켜보겠습니다.",278
toss,2,"남들 다 이거 쓸때 안쓰다가 오늘 처음 써봤는데, 신한카드 앱 보다 더 써먹기 힘들고 현대카드 앱이랑 비벼볼만한 수준인데. 이걸 왜 쓰고 있는 건가요?",3,"남들 다 이거 쓸때 안쓰다가 오늘 처음 써봤는데, 신한카드 앱 보다 더 써먹기 힘들고 현대카드 앱이랑 비벼볼만한 수준인데. 이걸 왜 쓰고 있는 건가요?",84
kbbank,5,좋습니다,0,좋습니다,4
kbbank,5,빠르게 적금에 가입할 수 있어요,0,빠르게 적금에 가입할 수 있어요,17
kakaopay,5,안녕하세요. 제가 카카오페이 만보기밖에 안쓰는데 월별 걸음수가 필요해서 난감한 상황이에요ㅜㅜ 월별 평균은 사실 별로 필요가 없는데 월별 총걸음수로 업데이트 부탁드려요 제발ㅜㅜ 좋은 하루 되세요.,2,안녕하세요. 제가 카카오페이 만보기밖에 안쓰는데 월별 걸음수가 필요해서 난감한 상황이에요ㅜㅜ 월별 평균은 사실 별로 필요가 없는데 월별 총걸음수로 업데이트 부탁드려요 제발ㅜㅜ 좋은 하루 되세요.,108
toss,1,사용하다보면 느려져요 방법이 없어서 지웠다 다시깔면 몇주는 정상이다가 또 느려져요,2,사용하다보면 느려져요 방법이 없어서 지웠다 다시깔면 몇주는 정상이다가 또 느려져요,45
kbbank,1,항상 클릭하던 매일걷기가 갑자기 연동 안된대서 .앱제거했다가 다시 설치해도 안되요,2,항상 클릭하던 매일걷기가 갑자기 연동 안된대서 .앱제거했다가 다시 설치해도 안되요,45
toss,1,토스 인증-전화받고 번호도 완료 하였는데 그이후는 인증이 완료 되었다기만하고 실행이 안되요,2,토스 인증 전화받고 번호도 완료 하였는데 그이후는 인증이 완료 되었다기만하고 실행이 안되요,50
kbbank,5,주은행 어플인데 사용하기 편리해요,0,주은행 어플인데 사용하기 편리해요,18
toss,5,앞전과 이번업데이트가 99%에서 더이상 진행이 안됨 그리고 너무 앱내 공지(혜택?알림)이 많음-,2,앞전과 이번업데이트가 99%에서 더이상 진행이 안됨 그리고 너무 앱내 공지 혜택?알림 이 많음,52
kakaopay,5,저도 갤럭시 24인데 며칠전부터 글자가 자꾸 깨지고 화질이 저하되어 있어요. 그 외엔 잘 사용하고 있어서 해결되먼 리뷰 수정하겠습니다. ㅠㅠ,1,저도 갤럭시 24인데 며칠전부터 글자가 자꾸 깨지고 화질이 저하되어 있어요. 그 외엔 잘 사용하고 있어서 해결되먼 리뷰 수정하겠습니다. ㅠㅠ,78
kbbank,1,"한도제한의 취지는 대포통장을 막자는 건데, KB뱅킹은 타은행들과 달리 이를 사적 목적으로 이용하는 듯. VIP고객이어야 한다, 급여 통장이어야 한다, 연금 입금 계좌여야 한다.. 등등. 금감위는 뭐하나, 저런 거 단속 않고..",2,"한도제한의 취지는 대포통장을 막자는 건데, KB뱅킹은 타은행들과 달리 이를 사적 목적으로 이용하는 듯. VIP고객이어야 한다, 급여 통장이어야 한다, 연금 입금 계좌여야 한다.. 등등. 금감위는 뭐하나, 저런 거 단속 않고..",126
kbbank,5,사용하기 너무 편해요~~^^,0,사용하기 너무 편해요~~,13
toss,3,사용하기 편리해서 자주 쓰긴하는데 강요가 너무 심하네요 편리 기능은 좋치만 강요는 아닌거같네요,1,사용하기 편리해서 자주 쓰긴하는데 강요가 너무 심하네요 편리 기능은 좋치만 강요는 아닌거같네요,52
kakaopay,1,걸음을 만보이상 걷는데요... 몆일전부터 걸음수 측정 아예 안돼요!!!!!!!!! 빨리 고쳐주세요 2026.03.04 오후7시 9분,2,걸음을 만보이상 걷는데요.. 몆일전부터 걸음수 측정 아예 안돼요!! 빨리 고쳐주세요 2026.03.04 오후7시 9분,65
toss,4,"1. 신분증 인증이 너~~어~~~무 안됩니다. 2. 모바일신분증 시대이고, 신분증은 가지고 다니지 않는데 왜 아직 모바일신분증 인증이 안될까요. 개선해 주세요. 출국해서 여권 밖에 없는데, 여권으로 며칠째 인증을 못하고 있습니다.ㅠㅠ",2,"1. 신분증 인증이 너~~어~~무 안됩니다. 2. 모바일신분증 시대이고, 신분증은 가지고 다니지 않는데 왜 아직 모바일신분증 인증이 안될까요. 개선해 주세요. 출국해서 여권 밖에 없는데, 여권으로 며칠째 인증을 못하고 있습니다.ㅠㅠ",129
toss,3,자산현황을 보다 알아보기 편하고 자산관리에 보다 유용하긴 하지만 요즘들어 앱에 접속하면 렉이 너무 심하게 걸립니다. 타 앱에 비해 렉의 수준이 너무 심각하기에 이에 대해 하루빨리 조치를 취해주시기 바랍니다.,2,자산현황을 보다 알아보기 편하고 자산관리에 보다 유용하긴 하지만 요즘들어 앱에 접속하면 렉이 너무 심하게 걸립니다. 타 앱에 비해 렉의 수준이 너무 심각하기에 이에 대해 하루빨리 조치를 취해주시기 바랍니다.,115
toss,1,요즘 많이 느려졌어요. 로딩이 멈추거나 오래걸리는 메뉴도 많구요.,2,요즘 많이 느려졌어요. 로딩이 멈추거나 오래걸리는 메뉴도 많구요.,36
kakaopay,1,아침 주식장 오류좀 해결하세요,2,아침 주식장 오류좀 해결하세요,16
toss,1,고객센터에서 아무것도 안해주는데 설명은 왜 해놓는건지,2,고객센터에서 아무것도 안해주는데 설명은 왜 해놓는건지,29
toss,4,위치 추적 좀 추가해주세요 만약 잃어버려서 찾기 힘들고 돈도 버리게되니까요,1,위치 추적 좀 추가해주세요 만약 잃어버려서 찾기 힘들고 돈도 버리게되니까요,41
kakaopay,3,어플은 켜지는데 맨 아래 탭만 눌러지고 다른 화면들은 스크롤이 안되네요ㅠㅠ,2,어플은 켜지는데 맨 아래 탭만 눌러지고 다른 화면들은 스크롤이 안되네요ㅠㅠ,41
kbbank,5,간단조아요,0,간단조아요,5
